"Station","Date","Time","Precip","type","Air max","min","obs","Wx","Wind dir","speed","Bulb wet","dry","Soil max","min","Evap","Solar","ETo","RH max","min"
STBARBRA.C,19670723,800,0.000,,26.1,15.0,15.6,,,,,,,,,,,,
STBARBRA.C,19670724,800,0.000,,28.9,15.0,15.6,,,,,,,,,,,,
STBARBRA.C,19670725,800,0.000,,25.0,15.0,16.7,,,,,,,,,,,,
STBARBRA.C,19670726,800,0.000,,27.8,16.1,18.9,,,,,,,,,,,,
STBARBRA.C,19670727,800,0.000,,29.4,17.2,19.4,,,,,,,,,,,,
STBARBRA.C,19670728,800,0.000,,25.6,16.7,17.8,,,,,,,,,,,,
STBARBRA.C,19670729,800,0.000,,22.8,16.1,17.8,,,,,,,,,,,,
STBARBRA.C,19670730,2359,0.000,,23.9,15.6,20.6,,,,,,,,,,,,
STBARBRA.C,19670731,2359,0.000,,24.4,15.6,,,,,,,,,,,,,
STBARBRA.C,19670801,800,0,,22.8,16.1,16.7,,,,,,,,,,,,
STBARBRA.C,19670802,800,0.000,,23.3,15.0,16.1,,,,,,,,,,,,
STBARBRA.C,19670803,800,0.000,,25.0,15.6,16.1,,,,,,,,,,,,
STBARBRA.C,19670804,800,0.000,,23.9,16.1,17.8,,,,,,,,,,,,
STBARBRA.C,19670805,800,0.000,,25.0,15.6,17.2,,,,,,,,,,,,
STBARBRA.C,19670806,800,0,,24.4,16.7,18.3,,,,,,,,,,,,
STBARBRA.C,19670807,800,0,,25.0,16.7,17.2,,,,,,,,,,,,
STBARBRA.C,19670808,800,0.000,,23.9,16.7,16.7,,,,,,,,,,,,
STBARBRA.C,19670809,800,0.000,,27.2,16.1,17.2,,,,,,,,,,,,
STBARBRA.C,19670810,800,0.000,,30.0,15.0,17.8,,,,,,,,,,,,
STBARBRA.C,19670811,800,0.000,,28.3,16.7,17.8,,,,,,,,,,,,
STBARBRA.C,19670812,800,0.000,,28.9,16.7,18.3,,,,,,,,,,,,
STBARBRA.C,19670813,800,0.000,,27.8,16.1,17.2,,,,,,,,,,,,
STBARBRA.C,19670814,800,0.000,,26.7,16.7,19.4,,,,,,,,,,,,
STBARBRA.C,19670815,800,0.000,,27.2,17.2,17.8,,,,,,,,,,,,
STBARBRA.C,19670816,800,0.000,,29.4,17.2,19.4,,,,,,,,,,,,
STBARBRA.C,19670817,800,0.000,,30.0,16.7,18.9,,,,,,,,,,,,
STBARBRA.C,19670818,800,0.000,,28.9,17.2,18.9,,,,,,,,,,,,
STBARBRA.C,19670819,800,0.000,,26.7,16.7,18.9,,,,,,,,,,,,
STBARBRA.C,19670820,800,0.000,,23.9,17.2,17.2,,,,,,,,,,,,
STBARBRA.C,19670821,800,0.000,,23.9,16.7,17.2,,,,,,,,,,,,
STBARBRA.C,19670822,800,0.000,,27.2,16.7,17.2,,,,,,,,,,,,
STBARBRA.C,19670823,800,0.000,,26.1,16.7,17.2,,,,,,,,,,,,
STBARBRA.C,19670824,800,0.000,,26.1,16.1,16.7,,,,,,,,,,,,
STBARBRA.C,19670825,800,0.000,,25.6,16.1,17.2,,,,,,,,,,,,
STBARBRA.C,19670826,800,0.000,,27.8,16.1,17.2,,,,,,,,,,,,
STBARBRA.C,19670827,800,0.000,,31.7,15.6,16.1,,,,,,,,,,,,
STBARBRA.C,19670828,800,0.000,,33.3,15.6,16.7,,,,,,,,,,,,
STBARBRA.C,19670829,800,0.000,,27.2,15.6,17.8,,,,,,,,,,,,
STBARBRA.C,19670830,800,0.000,,24.4,15.0,17.2,,,,,,,,,,,,
STBARBRA.C,19670831,800,0.000,,26.7,16.1,17.2,,,,,,,,,,,,
STBARBRA.C,19670901,800,1.015,,30.6,16.7,18.3,R,,,,,,,,,,,
STBARBRA.C,19670902,800,0.000,,25.0,16.7,19.4,,,,,,,,,,,,
STBARBRA.C,19670903,800,0,,22.2,16.1,16.7,,,,,,,,,,,,
STBARBRA.C,19670904,800,0,,25.6,16.7,17.8,,,,,,,,,,,,
STBARBRA.C,19670905,800,0.000,,20.0,15.6,16.1,,,,,,,,,,,,
STBARBRA.C,19670906,800,0.000,,22.8,15.0,15.6,,,,,,,,,,,,
STBARBRA.C,19670907,800,0,,22.2,15.0,15.6,,,,,,,,,,,,
STBARBRA.C,19670908,800,0.000,,25.6,15.6,16.1,,,,,,,,,,,,
STBARBRA.C,19670909,800,0.000,,27.2,15.0,17.8,,,,,,,,,,,,
STBARBRA.C,19670910,800,0.000,,27.2,15.0,15.0,,,,,,,,,,,,
STBARBRA.C,19670911,800,0.000,,26.7,15.0,17.2,,,,,,,,,,,,
STBARBRA.C,19670912,800,0.000,,22.2,17.2,17.8,,,,,,,,,,,,
STBARBRA.C,19670913,800,0.000,,23.9,17.2,17.8,,,,,,,,,,,,
STBARBRA.C,19670914,800,0.000,,23.9,16.7,17.2,,,,,,,,,,,,
STBARBRA.C,19670915,800,0.000,,23.3,15.6,16.7,,,,,,,,,,,,
STBARBRA.C,19670916,800,0.000,,23.9,16.1,18.3,,,,,,,,,,,,
STBARBRA.C,19670917,800,0.000,,22.2,15.0,18.3,,,,,,,,,,,,
STBARBRA.C,19670918,800,0.000,,23.3,15.0,16.7,,,,,,,,,,,,
STBARBRA.C,19670919,800,0.000,,23.9,16.1,17.2,,,,,,,,,,,,
STBARBRA.C,19670920,800,0.000,,24.4,16.7,17.8,,,,,,,,,,,,
STBARBRA.C,19670921,800,0.000,,23.9,15.6,17.2,,,,,,,,,,,,
STBARBRA.C,19670922,800,0.000,,23.9,15.6,18.3,,,,,,,,,,,,
STBARBRA.C,19670923,800,0.508,,22.2,15.0,17.2,TH,,,,,,,,,,,
STBARBRA.C,19670924,800,0.000,,21.1,16.1,17.8,,,,,,,,,,,,
STBARBRA.C,19670925,800,0.000,,22.2,17.2,17.8,,,,,,,,,,,,
STBARBRA.C,19670926,800,0.000,,22.2,17.2,17.8,,,,,,,,,,,,
STBARBRA.C,19670927,800,3.046,,24.4,17.2,18.9,TH,,,,,,,,,,,
STBARBRA.C,19670928,800,1.269,,21.1,18.3,18.9,TH,,,,,,,,,,,
STBARBRA.C,19670929,800,0.000,,21.1,17.2,17.8,,,,,,,,,,,,
STBARBRA.C,19670930,800,0.000,,23.9,17.2,17.8,,,,,,,,,,,,
STBARBRA.C,19671001,800,0.000,,23.9,13.3,14.4,,,,,,,,,,,,
STBARBRA.C,19671002,800,0.000,,22.8,13.9,16.1,,,,,,,,,,,,
STBARBRA.C,19671003,800,0.000,,28.3,11.7,13.9,,,,,,,,,,,,
STBARBRA.C,19671004,800,0.000,,27.8,13.3,18.9,,,,,,,,,,,,
STBARBRA.C,19671005,800,0.000,,28.3,11.1,13.3,,,,,,,,,,,,
STBARBRA.C,19671006,800,0.000,,31.7,11.1,13.3,,,,,,,,,,,,
STBARBRA.C,19671007,800,0.000,,31.1,11.1,12.8,,,,,,,,,,,,
STBARBRA.C,19671008,800,0.000,,22.8,11.1,11.1,,,,,,,,,,,,
STBARBRA.C,19671009,800,0.000,,21.1,11.1,13.9,,,,,,,,,,,,
STBARBRA.C,19671010,800,0.000,,21.1,13.3,15.0,,,,,,,,,,,,
STBARBRA.C,19671011,800,0.000,,23.9,13.9,15.0,,,,,,,,,,,,
STBARBRA.C,19671012,800,0.000,,22.8,14.4,15.0,,,,,,,,,,,,
STBARBRA.C,19671013,800,0.000,,22.2,13.9,15.0,,,,,,,,,,,,
STBARBRA.C,19671014,800,0.000,,31.7,12.2,,,,,,,,,,,,,
STBARBRA.C,19671015,800,0.000,,35.0,10.0,10.6,,,,,,,,,,,,
STBARBRA.C,19671016,800,0.000,,34.4,10.6,17.8,,,,,,,,,,,,
STBARBRA.C,19671017,800,0.000,,25.0,10.6,11.1,,,,,,,,,,,,
STBARBRA.C,19671018,800,0.000,,23.9,9.4,11.7,,,,,,,,,,,,
STBARBRA.C,19671019,800,0.000,,21.7,11.7,12.2,,,,,,,,,,,,
STBARBRA.C,19671020,800,0.000,,21.1,12.2,16.1,,,,,,,,,,,,
STBARBRA.C,19671021,800,0.000,,16.7,11.7,11.7,,,,,,,,,,,,
STBARBRA.C,19671022,800,0.000,,21.7,11.1,11.7,,,,,,,,,,,,
STBARBRA.C,19671023,800,0.000,,21.1,11.7,16.1,,,,,,,,,,,,
STBARBRA.C,19671024,800,0.000,,22.2,11.1,13.9,,,,,,,,,,,,
STBARBRA.C,19671025,800,0.000,,20.0,13.3,14.4,,,,,,,,,,,,
STBARBRA.C,19671026,800,0.000,,21.1,11.1,14.4,,,,,,,,,,,,
STBARBRA.C,19671027,800,0.000,,22.8,11.1,15.6,,,,,,,,,,,,
STBARBRA.C,19671028,800,0.000,,27.2,12.8,19.4,,,,,,,,,,,,
STBARBRA.C,19671029,800,0.000,,28.3,10.6,13.3,,,,,,,,,,,,
STBARBRA.C,19671030,800,0.000,,26.7,11.1,16.7,,,,,,,,,,,,
STBARBRA.C,19671031,800,0.000,,23.9,10.0,12.2,,,,,,,,,,,,
STBARBRA.C,19671101,800,0.000,,21.1,12.2,14.4,,,,,,,,,,,,
STBARBRA.C,19671102,800,0.000,,20.6,13.3,16.7,,,,,,,,,,,,
STBARBRA.C,19671103,800,0.000,,21.1,15.6,17.8,,,,,,,,,,,,
STBARBRA.C,19671104,800,0.000,,21.1,11.1,16.1,,,,,,,,,,,,
STBARBRA.C,19671105,800,0.000,,20.6,11.1,12.2,,,,,,,,,,,,
STBARBRA.C,19671106,800,0.000,,20.0,12.2,16.1,,,,,,,,,,,,
STBARBRA.C,19671107,800,0.000,,22.2,11.1,13.3,,,,,,,,,,,,
STBARBRA.C,19671108,800,0.000,,24.4,9.4,13.3,,,,,,,,,,,,
STBARBRA.C,19671109,800,0.000,,25.0,9.4,13.3,,,,,,,,,,,,
STBARBRA.C,19671110,800,0.000,,25.0,10.0,13.3,,,,,,,,,,,,
STBARBRA.C,19671111,800,0.000,,21.1,12.8,12.8,,,,,,,,,,,,
STBARBRA.C,19671112,800,0.000,,23.3,12.8,13.3,,,,,,,,,,,,
STBARBRA.C,19671113,800,0,,23.9,13.3,17.2,,,,,,,,,,,,
STBARBRA.C,19671114,800,0.000,,21.1,16.1,16.7,,,,,,,,,,,,
STBARBRA.C,19671115,800,0.000,,23.3,14.4,17.2,,,,,,,,,,,,
STBARBRA.C,19671116,800,0.000,,21.1,13.9,16.1,,,,,,,,,,,,
STBARBRA.C,19671117,800,0.000,,21.1,15.0,17.2,,,,,,,,,,,,
STBARBRA.C,19671118,800,30.96,,20.6,15.0,15.6,R,,,,,,,,,,,
STBARBRA.C,19671119,800,11.42,,18.9,11.7,15.6,R,,,,,,,,,,,
STBARBRA.C,19671120,800,17.76,,16.7,14.4,14.4,R,,,,,,,,,,,
STBARBRA.C,19671121,800,18.52,,22.2,10.6,11.1,R,,,,,,,,,,,
STBARBRA.C,19671122,800,0.000,,20.0,10.0,12.8,,,,,,,,,,,,
STBARBRA.C,19671123,800,0.000,,22.8,9.4,12.2,,,,,,,,,,,,
STBARBRA.C,19671124,800,0.000,,21.1,9.4,12.8,,,,,,,,,,,,
STBARBRA.C,19671125,800,0.000,,22.8,9.4,16.7,,,,,,,,,,,,
STBARBRA.C,19671126,800,0.000,,20.0,8.9,10.0,,,,,,,,,,,,
STBARBRA.C,19671127,800,0.000,,17.8,9.4,12.8,,,,,,,,,,,,
STBARBRA.C,19671128,800,0.000,,17.8,5.6,6.1,,,,,,,,,,,,
STBARBRA.C,19671129,800,23.60,,18.3,6.1,11.7,R,,,,,,,,,,,
STBARBRA.C,19671130,800,0.508,,16.7,5.6,8.9,R,,,,,,,,,,,
STBARBRA.C,19671201,800,0.000,,18.3,3.9,7.2,,,,,,,,,,,,
STBARBRA.C,19671202,800,0.000,,18.3,4.4,8.9,,,,,,,,,,,,
STBARBRA.C,19671203,800,0.000,,17.8,4.4,7.2,,,,,,,,,,,,
STBARBRA.C,19671204,800,0,,16.1,6.7,11.7,,,,,,,,,,,,
STBARBRA.C,19671205,800,4.315,,17.8,6.1,6.7,R,,,,,,,,,,,
STBARBRA.C,19671206,800,0.000,,16.7,6.1,8.9,,,,,,,,,,,,
STBARBRA.C,19671207,800,1.523,,17.8,5.6,7.8,R,,,,,,,,,,,
STBARBRA.C,19671208,800,0.000,,17.2,5.0,7.2,,,,,,,,,,,,
STBARBRA.C,19671209,800,0.000,,19.4,5.0,7.2,,,,,,,,,,,,
STBARBRA.C,19671210,800,0.000,,17.2,4.4,5.6,,,,,,,,,,,,
STBARBRA.C,19671211,800,0.000,,18.3,5.0,7.2,,,,,,,,,,,,
STBARBRA.C,19671212,800,0.000,,10.6,1.7,1.7,,,,,,,,,,,,
STBARBRA.C,19671213,800,0.000,,15.0,0.0,5.0,,,,,,,,,,,,
STBARBRA.C,19671214,800,0.000,,13.9,2.8,7.8,,,,,,,,,,,,
STBARBRA.C,19671215,800,0.000,,15.6,4.4,8.3,,,,,,,,,,,,
STBARBRA.C,19671216,800,0.000,,14.4,1.7,6.7,,,,,,,,,,,,
STBARBRA.C,19671217,800,11.67,,14.4,6.7,9.4,R,,,,,,,,,,,
STBARBRA.C,19671218,800,10.15,,11.7,5.6,6.1,R,,,,,,,,,,,
STBARBRA.C,19671219,800,0.000,,13.3,2.8,3.3,,,,,,,,,,,,
STBARBRA.C,19671220,800,0.000,,17.8,1.1,3.3,,,,,,,,,,,,
STBARBRA.C,19671221,800,0.000,,23.3,1.1,7.2,,,,,,,,,,,,
STBARBRA.C,19671222,800,0.000,,23.3,5.6,8.9,,,,,,,,,,,,
STBARBRA.C,19671223,800,0.000,,23.3,6.7,8.9,,,,,,,,,,,,
STBARBRA.C,19671224,800,0.000,,25.6,6.7,8.9,,,,,,,,,,,,
STBARBRA.C,19671225,800,0.000,,22.2,7.8,8.9,,,,,,,,,,,,
STBARBRA.C,19671226,800,0.000,,22.2,7.2,8.3,,,,,,,,,,,,
STBARBRA.C,19671227,800,0,,15.0,7.8,8.3,,,,,,,,,,,,
STBARBRA.C,19671228,800,0.000,,18.3,8.3,11.1,,,,,,,,,,,,
STBARBRA.C,19671229,800,0.000,,18.3,4.4,6.7,,,,,,,,,,,,
STBARBRA.C,19671230,800,0.000,,18.9,4.4,6.1,,,,,,,,,,,,
STBARBRA.C,19671231,800,0.000,,15.0,5.0,7.8,,,,,,,,,,,,
STBARBRA.C,19680101,800,0.000,,15.6,7.8,10.6,,,,,,,,,,,,
STBARBRA.C,19680102,800,0.000,,16.7,3.3,5.0,,,,,,,,,,,,
STBARBRA.C,19680103,800,0.000,,17.2,2.2,3.3,,,,,,,,,,,,
STBARBRA.C,19680104,800,0.000,,15.6,2.8,3.9,,,,,,,,,,,,
STBARBRA.C,19680105,800,0.000,,16.7,2.2,4.4,,,,,,,,,,,,
STBARBRA.C,19680106,800,0.000,,18.3,1.7,5.0,,,,,,,,,,,,
STBARBRA.C,19680107,800,0.000,,14.4,3.3,5.0,,,,,,,,,,,,
STBARBRA.C,19680108,800,0.000,,15.6,4.4,6.7,,,,,,,,,,,,
STBARBRA.C,19680109,800,0.761,,14.4,6.7,11.1,R,,,,,,,,,,,
STBARBRA.C,19680110,800,12.69,,15.6,6.1,7.2,R,,,,,,,,,,,
STBARBRA.C,19680111,800,0.000,,21.1,6.7,8.3,,,,,,,,,,,,
STBARBRA.C,19680112,800,0.000,,21.1,5.6,7.8,,,,,,,,,,,,
STBARBRA.C,19680113,800,0.000,,16.7,6.1,8.3,,,,,,,,,,,,
STBARBRA.C,19680114,800,0.000,,17.8,8.9,11.1,,,,,,,,,,,,
STBARBRA.C,19680115,800,0.000,,17.8,7.8,8.3,,,,,,,,,,,,
STBARBRA.C,19680116,800,0.000,,19.4,4.4,6.7,,,,,,,,,,,,
STBARBRA.C,19680117,800,0.000,,23.9,4.4,7.2,,,,,,,,,,,,
STBARBRA.C,19680118,800,0.000,,22.8,5.0,7.8,,,,,,,,,,,,
STBARBRA.C,19680119,800,0.000,,23.9,5.6,7.8,,,,,,,,,,,,
STBARBRA.C,19680120,800,0.000,,20.6,5.0,10.6,,,,,,,,,,,,
STBARBRA.C,19680121,800,0.000,,25.6,6.1,6.7,,,,,,,,,,,,
STBARBRA.C,19680122,800,0.000,,26.7,6.1,8.9,,,,,,,,,,,,
STBARBRA.C,19680123,800,0.000,,23.9,6.7,7.8,,,,,,,,,,,,
STBARBRA.C,19680124,800,0.000,,18.3,6.1,7.2,,,,,,,,,,,,
STBARBRA.C,19680125,800,0.000,,13.9,7.8,11.7,,,,,,,,,,,,
STBARBRA.C,19680126,800,2.792,,10.6,5.0,7.2,R,,,,,,,,,,,
STBARBRA.C,19680127,800,14.21,,18.9,0.6,3.3,R,,,,,,,,,,,
STBARBRA.C,19680128,800,0.000,,13.9,1.7,2.2,,,,,,,,,,,,
STBARBRA.C,19680129,800,0.000,,15.0,2.2,3.9,,,,,,,,,,,,
STBARBRA.C,19680130,800,6.091,,15.6,3.3,7.8,R,,,,,,,,,,,
STBARBRA.C,19680131,800,0.000,,18.3,6.1,7.2,,,,,,,,,,,,
STBARBRA.C,19680201,800,0.000,,18.3,7.2,8.9,,,,,,,,,,,,
STBARBRA.C,19680202,800,0.000,,22.8,7.8,12.8,,,,,,,,,,,,
STBARBRA.C,19680203,800,0.000,,24.4,8.3,9.4,,,,,,,,,,,,
STBARBRA.C,19680204,800,0.000,,17.2,8.9,10.6,,,,,,,,,,,,
STBARBRA.C,19680205,800,0.000,,21.1,7.2,7.2,,,,,,,,,,,,
STBARBRA.C,19680206,800,0.000,,18.3,7.2,8.9,,,,,,,,,,,,
STBARBRA.C,19680207,800,0.000,,17.2,7.8,10.6,,,,,,,,,,,,
STBARBRA.C,19680208,800,0.000,,16.7,10.6,11.7,,,,,,,,,,,,
STBARBRA.C,19680209,800,5.076,,16.7,6.1,8.9,R,,,,,,,,,,,
STBARBRA.C,19680210,800,1.269,,14.4,7.8,10.0,R,,,,,,,,,,,
STBARBRA.C,19680211,800,0.000,,15.0,7.2,10.6,,,,,,,,,,,,
STBARBRA.C,19680212,800,0,,15.0,10.6,11.1,,,,,,,,,,,,
STBARBRA.C,19680213,800,15.22,,17.2,7.2,8.3,R,,,,,,,,,,,
STBARBRA.C,19680214,800,2.284,,18.3,7.8,13.9,R,,,,,,,,,,,
STBARBRA.C,19680215,800,0.000,,16.1,10.6,12.8,,,,,,,,,,,,
STBARBRA.C,19680216,800,0.000,,15.0,11.1,12.2,,,,,,,,,,,,
STBARBRA.C,19680217,800,23.35,,19.4,11.7,13.3,R,,,,,,,,,,,
STBARBRA.C,19680218,800,4.061,,20.6,9.4,10.6,R,,,,,,,,,,,
STBARBRA.C,19680219,800,0.000,,18.3,10.0,12.8,,,,,,,,,,,,
STBARBRA.C,19680220,800,0.000,,23.9,12.8,13.9,,,,,,,,,,,,
STBARBRA.C,19680221,800,0.000,,22.8,10.6,11.7,,,,,,,,,,,,
STBARBRA.C,19680222,800,0.000,,23.3,12.2,18.9,,,,,,,,,,,,
STBARBRA.C,19680223,800,0.000,,26.7,11.1,13.9,,,,,,,,,,,,
STBARBRA.C,19680224,800,0.000,,21.1,10.6,14.4,,,,,,,,,,,,
STBARBRA.C,19680225,800,0.000,,16.7,12.8,13.3,,,,,,,,,,,,
STBARBRA.C,19680226,800,0,,16.1,12.2,13.9,,,,,,,,,,,,
STBARBRA.C,19680227,800,0.000,,22.2,12.2,12.8,,,,,,,,,,,,
STBARBRA.C,19680228,800,0.000,,22.2,7.8,12.8,,,,,,,,,,,,
STBARBRA.C,19680229,800,0.000,,16.7,8.3,12.2,,,,,,,,,,,,
STBARBRA.C,19680301,800,0.000,,23.3,10.6,12.2,,,,,,,,,,,,
STBARBRA.C,19680302,800,0.000,,26.7,11.7,17.8,,,,,,,,,,,,
STBARBRA.C,19680303,800,0.000,,27.8,9.4,9.4,,,,,,,,,,,,
STBARBRA.C,19680304,800,0.000,,19.4,9.4,12.2,,,,,,,,,,,,
STBARBRA.C,19680305,800,0.000,,20.0,8.3,10.0,,,,,,,,,,,,
STBARBRA.C,19680306,800,0.000,,16.7,8.9,12.2,,,,,,,,,,,,
STBARBRA.C,19680307,800,85.27,,17.8,11.1,12.8,R,,,,,,,,,,,
STBARBRA.C,19680308,800,1.523,,19.4,7.2,9.4,R,,,,,,,,,,,
STBARBRA.C,19680309,800,0.000,,22.2,6.1,13.9,,,,,,,,,,,,
STBARBRA.C,19680310,800,0.000,,21.1,7.2,8.3,,,,,,,,,,,,
STBARBRA.C,19680311,800,0.000,,17.8,8.3,12.2,,,,,,,,,,,,
STBARBRA.C,19680312,800,15.48,,17.2,10.6,11.7,R,,,,,,,,,,,
STBARBRA.C,19680313,800,3.553,,20.0,5.6,10.6,R,,,,,,,,,,,
STBARBRA.C,19680314,800,0.000,,17.8,6.7,10.6,,,,,,,,,,,,
STBARBRA.C,19680315,800,0.000,,17.8,8.3,13.3,,,,,,,,,,,,
STBARBRA.C,19680316,800,0.000,,19.4,7.2,12.2,,,,,,,,,,,,
STBARBRA.C,19680317,800,1.269,,19.4,8.9,11.1,R,,,,,,,,,,,
STBARBRA.C,19680318,800,0.000,,19.4,6.1,9.4,,,,,,,,,,,,
STBARBRA.C,19680319,800,0.000,,22.8,6.1,7.8,,,,,,,,,,,,
STBARBRA.C,19680320,800,0.000,,25.0,6.7,13.3,,,,,,,,,,,,
STBARBRA.C,19680321,800,0.000,,22.8,7.2,13.3,,,,,,,,,,,,
STBARBRA.C,19680322,800,0.000,,19.4,6.7,14.4,,,,,,,,,,,,
STBARBRA.C,19680323,800,0.000,,22.2,7.8,14.4,,,,,,,,,,,,
STBARBRA.C,19680324,800,0.000,,19.4,8.9,13.3,,,,,,,,,,,,
STBARBRA.C,19680325,800,0.000,,22.8,11.1,14.4,,,,,,,,,,,,
STBARBRA.C,19680326,800,0.000,,28.9,8.3,12.8,,,,,,,,,,,,
STBARBRA.C,19680327,800,0.000,,28.9,8.9,17.2,,,,,,,,,,,,
STBARBRA.C,19680328,800,0.000,,20.6,10.0,15.0,,,,,,,,,,,,
STBARBRA.C,19680329,800,0.000,,17.8,11.7,12.2,,,,,,,,,,,,
STBARBRA.C,19680330,800,0.000,,14.4,11.7,12.2,,,,,,,,,,,,
STBARBRA.C,19680331,800,0.000,,14.4,11.7,12.8,,,,,,,,,,,,
STBARBRA.C,19680401,800,0.000,,20.0,8.9,12.2,,,,,,,,,,,,
STBARBRA.C,19680402,800,15.73,,17.2,4.4,14.4,R,,,,,,,,,,,
STBARBRA.C,19680403,800,0.000,,20.6,8.3,14.4,,,,,,,,,,,,
STBARBRA.C,19680404,800,0.000,,21.1,10.0,12.8,,,,,,,,,,,,
STBARBRA.C,19680405,800,0.000,,22.2,9.4,15.0,,,,,,,,,,,,
STBARBRA.C,19680406,800,0.000,,18.3,13.9,15.0,,,,,,,,,,,,
STBARBRA.C,19680407,800,0.000,,27.8,8.3,12.8,,,,,,,,,,,,
STBARBRA.C,19680408,800,0.000,,30.6,10.6,16.7,,,,,,,,,,,,
STBARBRA.C,19680409,800,0.000,,32.2,14.4,17.8,,,,,,,,,,,,
STBARBRA.C,19680410,800,0.000,,18.9,11.1,13.9,,,,,,,,,,,,
STBARBRA.C,19680411,800,0.000,,17.2,11.1,13.3,,,,,,,,,,,,
STBARBRA.C,19680412,800,0.000,,15.6,12.8,13.9,,,,,,,,,,,,
STBARBRA.C,19680413,800,0.000,,21.7,10.6,13.9,,,,,,,,,,,,
STBARBRA.C,19680414,800,0.000,,16.7,11.7,12.8,,,,,,,,,,,,
STBARBRA.C,19680415,800,0.000,,18.9,8.9,12.2,,,,,,,,,,,,
STBARBRA.C,19680416,800,0.000,,20.6,6.1,11.7,,,,,,,,,,,,
STBARBRA.C,19680417,800,0.000,,22.2,7.8,15.0,,,,,,,,,,,,
STBARBRA.C,19680418,800,0.000,,15.0,8.3,13.3,,,,,,,,,,,,
STBARBRA.C,19680419,800,0.000,,19.4,6.7,13.3,,,,,,,,,,,,
STBARBRA.C,19680420,800,0.000,,21.1,7.2,14.4,,,,,,,,,,,,
STBARBRA.C,19680421,800,0.000,,21.7,5.6,13.3,,,,,,,,,,,,
STBARBRA.C,19680422,800,0.000,,26.7,6.7,15.6,,,,,,,,,,,,
STBARBRA.C,19680423,800,0.000,,22.2,8.9,16.7,,,,,,,,,,,,
STBARBRA.C,19680424,800,0.000,,23.9,9.4,15.6,,,,,,,,,,,,
STBARBRA.C,19680425,800,0.000,,18.9,12.2,17.2,,,,,,,,,,,,
STBARBRA.C,19680426,800,0.000,,15.6,12.2,14.4,,,,,,,,,,,,
STBARBRA.C,19680427,800,0.000,,21.1,10.0,12.8,,,,,,,,,,,,
STBARBRA.C,19680428,800,0.000,,21.1,9.4,11.1,,,,,,,,,,,,
STBARBRA.C,19680429,800,0.000,,20.0,10.6,11.7,,,,,,,,,,,,
STBARBRA.C,19680430,800,0.000,,18.3,11.1,12.2,,,,,,,,,,,,
STBARBRA.C,19680501,800,0.000,,17.8,12.2,13.9,,,,,,,,,,,,
STBARBRA.C,19680502,800,0.000,,17.8,12.2,13.3,,,,,,,,,,,,
STBARBRA.C,19680503,800,0.000,,20.0,11.1,12.8,,,,,,,,,,,,
STBARBRA.C,19680504,800,0.000,,17.8,10.6,12.2,,,,,,,,,,,,
STBARBRA.C,19680505,800,0.000,,20.0,7.8,10.6,,,,,,,,,,,,
STBARBRA.C,19680506,800,0.000,,21.1,8.9,11.1,,,,,,,,,,,,
STBARBRA.C,19680507,800,0.000,,18.3,10.6,12.2,,,,,,,,,,,,
STBARBRA.C,19680508,800,0.000,,19.4,10.0,12.8,,,,,,,,,,,,
STBARBRA.C,19680509,800,0.000,,18.3,8.9,13.3,,,,,,,,,,,,
STBARBRA.C,19680510,800,0.000,,18.9,8.9,12.2,,,,,,,,,,,,
STBARBRA.C,19680511,800,0.000,,21.1,11.7,12.8,,,,,,,,,,,,
STBARBRA.C,19680512,800,0.000,,18.3,11.7,12.2,,,,,,,,,,,,
STBARBRA.C,19680513,800,0.000,,19.4,7.8,11.7,,,,,,,,,,,,
STBARBRA.C,19680514,800,0.000,,22.8,7.8,10.6,,,,,,,,,,,,
STBARBRA.C,19680515,800,0.000,,18.9,10.6,13.3,,,,,,,,,,,,
STBARBRA.C,19680516,800,0.000,,22.8,11.7,16.7,,,,,,,,,,,,
STBARBRA.C,19680517,800,0.000,,19.4,11.7,15.6,,,,,,,,,,,,
STBARBRA.C,19680518,800,0.000,,21.7,12.8,15.6,,,,,,,,,,,,
STBARBRA.C,19680519,800,0.000,,26.1,12.2,15.0,,,,,,,,,,,,
STBARBRA.C,19680520,800,0.000,,22.8,12.2,14.4,,,,,,,,,,,,
STBARBRA.C,19680521,800,0.000,,24.4,11.7,13.9,,,,,,,,,,,,
STBARBRA.C,19680522,800,0.000,,18.9,10.0,13.3,,,,,,,,,,,,
STBARBRA.C,19680523,800,0.000,,17.8,11.1,13.9,,,,,,,,,,,,
STBARBRA.C,19680524,800,0.000,,31.7,12.2,15.6,,,,,,,,,,,,
STBARBRA.C,19680525,800,0.000,,38.3,15.6,23.3,,,,,,,,,,,,
STBARBRA.C,19680526,800,0.000,,21.1,15.0,16.7,,,,,,,,,,,,
STBARBRA.C,19680527,800,0.000,,23.9,14.4,15.0,,,,,,,,,,,,
STBARBRA.C,19680528,800,0.000,,21.7,12.2,15.0,,,,,,,,,,,,
STBARBRA.C,19680529,800,0.000,,19.4,13.3,14.4,,,,,,,,,,,,
STBARBRA.C,19680530,800,0.000,,21.7,10.0,13.9,,,,,,,,,,,,
STBARBRA.C,19680531,800,0.000,,23.9,11.1,16.1,,,,,,,,,,,,
STBARBRA.C,19680601,800,0.000,,18.3,13.3,13.9,,,,,,,,,,,,
STBARBRA.C,19680602,800,0,,18.3,13.3,13.9,,,,,,,,,,,,
